Fecha,Temperatura [°C],Registro de Lluvia [mm],Velocidad de Viento [Km/h],Direccion de Viento [°],Rafaga de Viento [km/h]
04-06-2019 10:50,16.9,0,12.5126,45,30.1148
04-06-2019 11:00,17.05,0,13.1362,45,33.1122
04-06-2019 11:10,17.39,0,14.9467,22.5,34.7014
04-06-2019 11:20,17.75,0,13.8403,0,32.4483
04-06-2019 11:30,18.37,0,13.6593,0,27.3387
04-06-2019 11:40,18.92,0,13.3374,0,36.3912
04-06-2019 11:50,19.61,0,11.7884,0,30.2757
04-06-2019 12:00,20.23,0,12.1908,0,28.3847
04-06-2019 12:10,20.7,0,12.3115,0,33.0116
04-06-2019 12:20,21.21,0,14.4639,0,33.4542
04-06-2019 12:30,21.63,0,15.8922,22.5,34.5405
04-06-2019 12:40,21.98,0,15.329,0,33.9168
04-06-2019 12:50,22.61,0,15.5502,22.5,34.2387
04-06-2019 13:00,22.77,0,15.6508,22.5,43.4522
04-06-2019 13:10,22.73,0,18.5678,0,48.8234
04-06-2019 13:20,23.02,0,16.1336,0,42.4665
04-06-2019 13:30,23.76,0,14.7456,0,35.6268
04-06-2019 13:40,24.34,0,15.2083,22.5,44.6994
04-06-2019 13:50,24.04,0,19.3322,22.5,45.0414
04-06-2019 14:00,23.67,0,16.7975,0,41.9032
04-06-2019 14:10,23.45,0,18.0246,22.5,42.4665
04-06-2019 14:20,23.67,0,18.8695,0,50.7948
04-06-2019 14:30,23.11,0,18.085,22.5,50.1108
04-06-2019 14:40,22.32,0,14.9467,0,34.802
04-06-2019 14:50,21.96,0,16.194,22.5,36.8338
04-06-2019 15:00,23.28,0,14.987,22.5,29.7124
04-06-2019 15:10,22.8,0,13.6794,22.5,35.7273
04-06-2019 15:20,22.94,0,15.4295,22.5,40.314
04-06-2019 15:30,22.63,0,16.4153,22.5,36.351
04-06-2019 15:40,22.49,0,20.8208,22.5,43.07
04-06-2019 15:50,22.51,0,15.9727,22.5,38.2822
04-06-2019 16:00,21.89,0,20.3783,45,42.6073
04-06-2019 16:10,21.56,0,17.3205,45,39.288
04-06-2019 16:20,20.67,0,22.9532,45,47.898
04-06-2019 16:30,19.88,0,20.1771,45,47.2744
04-06-2019 16:40,19.2,0,20.9415,45,45.9064
04-06-2019 16:50,19.01,0,20.8007,45,45.4437
04-06-2019 17:00,18.81,0,20.2173,45,41.2192
04-06-2019 17:10,18.74,0,20.1168,45,40.0524
04-06-2019 17:20,18.77,0,19.473,45,46.5099
04-06-2019 17:30,18.65,0,20.7806,45,42.2854
04-06-2019 17:40,18.26,0,20.9818,45,45.826
04-06-2019 17:50,17.88,0,20.7001,45,39.7708
04-06-2019 18:00,17.4,0,18.789,45,43.9953
04-06-2019 18:10,17.03,0,18.9299,45,39.5093
04-06-2019 18:20,16.7,0,14.7053,45,34.2991
04-06-2019 18:30,16.41,0,15.7715,45,36.2102
04-06-2019 18:40,16.19,0,15.5502,22.5,38.3023
04-06-2019 18:50,15.98,0,15.1077,22.5,34.802
04-06-2019 19:00,15.79,0,14.3835,22.5,38.1615
04-06-2019 19:10,15.68,0,15.5301,45,36.3308
04-06-2019 19:20,15.48,0,12.7741,22.5,31.7442
04-06-2019 19:30,15.42,0,13.8806,22.5,30.7384
04-06-2019 19:40,15.24,0,12.4523,22.5,34.6813
04-06-2019 19:50,14.99,0,10.682,45,17.2803
04-06-2019 20:00,14.97,0,13.3374,22.5,30.9194
04-06-2019 20:10,15.03,0,15.329,0,42.3659
04-06-2019 20:20,14.98,0,15.6911,22.5,32.5891
04-06-2019 20:30,14.93,0,16.3952,22.5,41.0382
04-06-2019 20:40,14.85,0,14.9669,0,31.181
04-06-2019 20:50,14.77,0,15.329,0,36.0895
04-06-2019 21:00,14.55,0,14.6651,0,29.0888
04-06-2019 21:10,14.44,0,15.0272,0,31.7442
04-06-2019 21:20,14.25,0,13.4983,0,27.8416
04-06-2019 21:30,14.01,0,13.6995,0,27.5599
04-06-2019 21:40,13.85,0,14.2024,0,29.9941
04-06-2019 21:50,13.92,0,13.2167,0,28.5054
04-06-2019 22:00,14.03,0,14.2024,22.5,31.2212
04-06-2019 22:10,14,0,14.3231,22.5,33.4944
04-06-2019 22:20,13.86,0,14.1018,22.5,35.8883
04-06-2019 22:30,13.79,0,13.2972,22.5,31.2413
04-06-2019 22:40,13.87,0,15.852,22.5,38.1011
04-06-2019 22:50,13.95,0,17.0188,22.5,42.728
04-06-2019 23:00,13.91,0,16.9182,22.5,38.4833
04-06-2019 23:10,13.94,0,19.6943,22.5,50.0304
04-06-2019 23:20,13.88,0,16.4153,22.5,39.7507
04-06-2019 23:30,13.69,0,15.2485,0,36.1699
04-06-2019 23:40,13.54,0,17.6826,0,61.3762
04-06-2019 23:50,13.36,0,15.852,22.5,34.3594
05-06-2019 00:00,13.3,0,14.8663,22.5,37.3367
05-06-2019 00:10,13.3,0,15.7916,22.5,35.1238
05-06-2019 00:20,13.29,0,15.4094,22.5,41.2796
05-06-2019 00:30,13.32,0,16.7774,22.5,44.1965
05-06-2019 00:40,13.3,0,16.033,0,38.2822
05-06-2019 00:50,13.2,0,12.2511,0,30.6378
05-06-2019 01:00,13.33,0,15.0071,0,32.7501
05-06-2019 01:10,13.33,0,13.961,0,42.2653
05-06-2019 01:20,13.25,0,13.2368,0,27.7008
05-06-2019 01:30,13.02,0,10.7222,0,24.5022
05-06-2019 01:40,12.79,0,8.83125,0,22.4503
05-06-2019 01:50,12.78,0,10.0584,0,21.2031
05-06-2019 02:00,12.95,0,11.8689,0,28.083
05-06-2019 02:10,13.16,0,12.231,0,28.5256
05-06-2019 02:20,13.23,0,11.366,0,26.011
05-06-2019 02:30,13.2,0,10.7423,0,25.5885
05-06-2019 02:40,13.06,0,8.99219,0,22.7319
05-06-2019 02:50,13.15,0,11.6476,0,24.5827
05-06-2019 03:00,12.99,0,9.53534,22.5,22.1687
05-06-2019 03:10,12.97,0,10.7021,0,22.5509
05-06-2019 03:20,12.93,0,8.93184,22.5,17.4412
05-06-2019 03:30,12.81,0,6.61841,22.5,16.1739
05-06-2019 03:40,12.61,0,6.75923,0,16.0733
05-06-2019 03:50,12.49,0,6.51783,0,15.9928
05-06-2019 04:00,12.47,0,7.10121,22.5,15.0071
05-06-2019 04:10,12.66,0,8.44903,0,21.6255
05-06-2019 04:20,12.93,0,9.73651,0,20.4386
05-06-2019 04:30,13.06,0,8.10705,0,23.5165
05-06-2019 04:40,13.02,0,4.2044,90,17.4211
05-06-2019 04:50,12.34,0,3.07786,90,7.64436
05-06-2019 05:00,11.98,0,5.47176,45,11.8286
05-06-2019 05:10,12.08,0,4.78779,45,12.0902
05-06-2019 05:20,12.17,0,6.69888,45,16.9182
05-06-2019 05:30,11.99,0,5.21024,45,10.7826
05-06-2019 05:40,11.49,0,1.68981,45,5.73327
05-06-2019 05:50,10.77,0,0.362102,45,1.85074
05-06-2019 06:00,10.12,0,0,45,0
05-06-2019 06:10,9.59,0,0.140817,45,1.54899
05-06-2019 06:20,9.3,0,0.844903,45,0.844903
05-06-2019 06:30,8.99,0,2.49448,45,3.05775
05-06-2019 06:40,9.21,0,4.6872,45,9.81697
05-06-2019 06:50,9.8,0,4.58662,45,9.79686
05-06-2019 07:00,10.51,0,4.34522,45,16.3147
05-06-2019 07:10,10.68,0,3.74172,45,6.75923
05-06-2019 07:20,11.02,0,2.59506,45,6.57818
05-06-2019 07:30,10.67,0,0.784553,45,4.2044
05-06-2019 07:40,10.27,0,4.84814,45,9.59569
05-06-2019 07:50,10.36,0,4.22452,45,7.76507
05-06-2019 08:00,10.92,0,4.58662,45,9.79686
05-06-2019 08:10,11.37,0,4.4458,45,9.49511
05-06-2019 08:20,11.74,0,4.58662,45,13.096
05-06-2019 08:30,11.56,0,2.43413,45,5.95456
05-06-2019 08:40,11.32,0,3.70148,45,6.83969
05-06-2019 08:50,11.23,0,2.83646,45,5.81374
05-06-2019 09:00,11.38,0,5.31082,45,9.51522
05-06-2019 09:10,11.54,0,5.0493,67.5,9.69627
05-06-2019 09:20,11.73,0,4.58662,67.5,8.56974
05-06-2019 09:30,12.02,0,5.83386,67.5,10.0986
05-06-2019 09:40,12.38,0,5.21024,67.5,10.682
05-06-2019 09:50,12.72,0,1.40817,67.5,7.04086
05-06-2019 10:00,13.06,0,1.93121,67.5,5.63269
05-06-2019 10:10,13.41,0,4.38545,67.5,10.0181
05-06-2019 10:20,13.76,0,3.29915,67.5,6.35689
05-06-2019 10:30,14.02,0,4.10382,67.5,6.55806
05-06-2019 10:40,14.38,0,4.14405,67.5,8.1674
05-06-2019 10:50,15.54,0,3.54055,67.5,7.4432
05-06-2019 11:00,16.91,0,2.35366,67.5,5.35106
05-06-2019 11:10,17.79,0,6.39713,67.5,13.4581
05-06-2019 11:20,18.49,0,7.40296,22.5,14.1823
05-06-2019 11:30,19.25,0,9.23359,22.5,24.9045
05-06-2019 11:40,19.7,0,7.6846,22.5,15.9928
05-06-2019 11:50,21.28,0,6.33678,337.5,16.2141
05-06-2019 12:00,22.12,0,8.42892,22.5,15.5905
05-06-2019 12:10,22.23,0,11.6677,22.5,24.4016
05-06-2019 12:20,21.74,0,12.9753,22.5,28.264
05-06-2019 12:30,21.83,0,10.6619,0,22.1485
05-06-2019 12:40,23.04,0,8.99219,0,20.7001
05-06-2019 12:50,23.57,0,9.99802,22.5,23.9993
05-06-2019 13:00,24.02,0,12.8546,45,27.922
05-06-2019 13:10,24.38,0,15.4497,45,31.9655
05-06-2019 13:20,24.85,0,13.8202,22.5,29.974
05-06-2019 13:30,24.7,0,14.3634,22.5,29.9136
05-06-2019 13:40,25.16,0,15.2284,22.5,37.4775
05-06-2019 13:50,25.31,0,16.8981,45,41.0382
05-06-2019 14:00,25.05,0,18.4068,45,37.9201
05-06-2019 14:10,25.53,0,14.3231,22.5,36.7131
05-06-2019 14:20,26.18,0,14.8864,45,43.2711
05-06-2019 14:30,26.19,0,17.2199,45,41.2997
05-06-2019 14:40,26.58,0,15.9727,45,37.216
05-06-2019 14:50,25.19,0,14.8462,90,33.2932
05-06-2019 15:00,23.9,0,15.4295,67.5,30.9597
05-06-2019 15:10,22.53,0,20.6599,67.5,34.802
05-06-2019 15:20,22.1,0,17.8033,67.5,29.7728
05-06-2019 15:30,22.05,0,17.2803,90,32.0862
05-06-2019 15:40,22.03,0,17.0389,67.5,30.9194
05-06-2019 15:50,22.01,0,16.2543,67.5,34.8824
05-06-2019 16:00,21.93,0,17.1194,67.5,30.7987
05-06-2019 16:10,22.11,0,15.7313,67.5,29.471
05-06-2019 16:20,21.82,0,15.168,45,30.0544
05-06-2019 16:30,21.52,0,16.0733,67.5,31.885
05-06-2019 16:40,21.38,0,13.6593,67.5,28.083
05-06-2019 16:50,21.6,0,9.93767,45,21.3439
05-06-2019 17:00,21.55,0,9.41464,90,18.4471
05-06-2019 17:10,21.36,0,12.4523,90,22.0882
05-06-2019 17:20,20.96,0,9.89744,67.5,20.2777
05-06-2019 17:30,20.77,0,8.18752,67.5,17.401
05-06-2019 17:40,19.84,0,9.3744,67.5,19.5334
05-06-2019 17:50,18.71,0,10.4205,67.5,19.9156
05-06-2019 18:00,17.91,0,7.58401,67.5,15.2284
05-06-2019 18:10,17.28,0,4.06358,90,15.6709
05-06-2019 18:20,16.82,0,6.19596,67.5,10.2998
05-06-2019 18:30,16.58,0,7.50355,67.5,17.0791
05-06-2019 18:40,16.48,0,8.0467,45,17.2602
05-06-2019 18:50,16.29,0,6.98051,45,16.0129
05-06-2019 19:00,15.96,0,5.02919,45,5.02919
05-06-2019 19:10,15.63,0,4.90849,67.5,9.51522
05-06-2019 19:20,15.34,0,4.46592,67.5,12.3718
05-06-2019 19:30,15.32,0,6.90005,45,16.4957
05-06-2019 19:40,15.35,0,7.04086,22.5,16.194
05-06-2019 19:50,15.3,0,7.06098,22.5,16.8981
05-06-2019 20:00,15.1,0,6.37701,22.5,19.9558
05-06-2019 20:10,15.04,0,7.90588,22.5,19.9156
05-06-2019 20:20,14.74,0,5.14989,45,9.51522
05-06-2019 20:30,14.56,0,7.06098,45,15.0473
05-06-2019 20:40,14.37,0,6.11549,67.5,13.78
05-06-2019 20:50,14.33,0,5.14989,45,5.61257
05-06-2019 21:00,14.34,0,5.53211,45,16.0129
05-06-2019 21:10,14.59,0,7.50355,0,17.9039
05-06-2019 21:20,14.96,0,9.65604,0,19.4931
05-06-2019 21:30,15.02,0,7.98635,22.5,17.1596
05-06-2019 21:40,14.84,0,7.10121,22.5,16.4153
05-06-2019 21:50,14.77,0,8.69044,90,16.0733
05-06-2019 22:00,14.8,0,9.07265,0,12.3517
05-06-2019 22:10,14.68,0,8.12717,0,17.9844
05-06-2019 22:20,14.65,0,9.03242,0,21.5249
05-06-2019 22:30,14.64,0,8.46915,0,19.0506
05-06-2019 22:40,14.65,0,7.94612,0,14.2225
05-06-2019 22:50,14.64,0,8.4088,22.5,17.2602
05-06-2019 23:00,14.76,0,9.55546,0,30.678
05-06-2019 23:10,14.8,0,8.71055,22.5,19.5937
05-06-2019 23:20,14.71,0,8.4088,0,20.6197
05-06-2019 23:30,14.72,0,9.05254,0,17.4613
05-06-2019 23:40,14.46,0,6.57818,90,13.2167
05-06-2019 23:50,14.03,0,4.28487,90,9.69627
06-06-2019 00:00,13.53,0,4.2044,90,8.91172
06-06-2019 00:10,13.05,0,4.0837,90,9.19336
06-06-2019 00:20,12.92,0,8.87149,67.5,18.6683
06-06-2019 00:30,12.81,0,6.67876,45,12.4925
06-06-2019 00:40,12.68,0,5.55222,45,9.73651
06-06-2019 00:50,12.49,0,4.64697,45,9.21347
06-06-2019 01:00,12.32,0,3.19856,45,7.70472
06-06-2019 01:10,12.06,0,3.33938,45,5.67292
06-06-2019 01:20,11.96,0,4.36533,45,15.4698
06-06-2019 01:30,12.48,0,7.40296,0,17.4412
06-06-2019 01:40,12.95,0,7.8053,0,13.9811
06-06-2019 01:50,12.84,0,5.55222,0,10.6015
06-06-2019 02:00,12.69,0,4.96884,0,8.97207
06-06-2019 02:10,12.35,0,3.82218,0,7.926
06-06-2019 02:20,11.91,0,3.66125,0,8.83125
06-06-2019 02:30,11.87,0,4.98895,0,10.9837
06-06-2019 02:40,12.27,0,6.98051,0,15.4295
06-06-2019 02:50,12.66,0,5.93444,45,12.5327
06-06-2019 03:00,12.59,0,6.41724,45,12.6132
06-06-2019 03:10,12.59,0,6.11549,45,13.3978
06-06-2019 03:20,12.22,0,5.06942,67.5,13.7599
06-06-2019 03:30,11.8,0,6.71899,67.5,12.3919
06-06-2019 03:40,11.24,0,3.64113,112.5,12.1103
06-06-2019 03:50,10.91,0,4.58662,45,9.63592
06-06-2019 04:00,10.72,0,5.83386,67.5,11.2654
06-06-2019 04:10,10.77,0,5.31082,45,18.2459
06-06-2019 04:20,10.64,0,2.9974,45,2.9974
06-06-2019 04:30,10.43,0,3.62101,45,8.10705
06-06-2019 04:40,10.11,0,1.77027,45,5.12977
06-06-2019 04:50,9.66,0,0.764436,45,1.32771
06-06-2019 05:00,9.18,0,0.201168,45,1.93121
06-06-2019 05:10,8.86,0,0.341985,45,2.31343
06-06-2019 05:20,8.58,0,0,45,0
06-06-2019 05:30,8.35,0,0,45,0
06-06-2019 05:40,8.31,0,0,45,0
06-06-2019 05:50,8.54,0,0.281635,45,3.09798
06-06-2019 06:00,8.56,0,3.54055,45,6.05514
06-06-2019 06:10,8.51,0,2.95716,180,10.682
06-06-2019 06:20,8.37,0,2.11226,180,7.60413
06-06-2019 06:30,8.4,0,3.2388,180,9.55546
06-06-2019 06:40,8.51,0,5.79362,180,11.9896
06-06-2019 06:50,8.48,0,2.97728,202.5,11.2654
06-06-2019 07:00,8.15,0,0,202.5,0
06-06-2019 07:10,8.46,0,4.54639,202.5,12.3718
06-06-2019 07:20,8.63,0,5.0493,202.5,16.0733
06-06-2019 07:30,8.49,0,6.65864,202.5,14.122
06-06-2019 07:40,8.2,0,4.54639,202.5,9.81697
06-06-2019 07:50,8.23,0,6.53794,202.5,13.8604
06-06-2019 08:00,8.32,0,6.75923,202.5,13.9409
06-06-2019 08:10,8.35,0,4.18428,202.5,11.8286
06-06-2019 08:20,8.56,0,3.70148,202.5,13.6593
06-06-2019 08:30,8.89,0,1.75016,202.5,12.3517
06-06-2019 08:40,9.26,0,6.83969,202.5,16.1739
06-06-2019 08:50,9.6,0,8.42892,202.5,15.329
06-06-2019 09:00,9.88,0,7.0811,202.5,15.7313
06-06-2019 09:10,10.36,0,7.74495,202.5,17.8637
06-06-2019 09:20,10.75,0,8.32833,202.5,18.6885
06-06-2019 09:30,11.03,0,5.57234,202.5,15.9928
06-06-2019 09:40,11.46,0,5.29071,202.5,5.29071
06-06-2019 09:50,12.21,0,4.4458,202.5,15.51
06-06-2019 10:00,12.55,0,9.09277,202.5,16.2543
06-06-2019 10:10,12.68,0,8.69044,225,16.6969
06-06-2019 10:20,13.17,0,4.72744,202.5,13.9208
06-06-2019 10:30,13.46,0,5.97467,180,15.2485
06-06-2019 10:40,13.48,0,6.49771,225,13.9208
06-06-2019 10:50,13.92,0,5.65281,157.5,13.4179
06-06-2019 11:00,14,0,8.63009,202.5,17.4211
06-06-2019 11:10,14.35,0,6.79946,225,13.8403
06-06-2019 11:20,15.1,0,6.57818,202.5,13.8604
06-06-2019 11:30,16.06,0,5.02919,180,8.6502
06-06-2019 11:40,16.32,0,7.28226,202.5,12.2913
06-06-2019 11:50,17.54,0,5.71316,180,13.6794
06-06-2019 12:00,18.2,0,6.85981,135,16.1135
06-06-2019 12:10,18.85,0,5.33094,180,11.0843
06-06-2019 12:20,19.13,0,7.72483,202.5,13.4179
06-06-2019 12:30,19.92,0,7.10121,202.5,15.6307
06-06-2019 12:40,20.31,0,7.58401,202.5,17.7027
06-06-2019 12:50,20.22,0,8.93184,202.5,19.9156
06-06-2019 13:00,20.4,0,8.93184,202.5,18.789
06-06-2019 13:10,21.04,0,8.32833,157.5,10.5009
06-06-2019 13:20,21.19,0,9.99802,202.5,21.5048
06-06-2019 13:30,21.02,0,9.55546,202.5,22.1083
06-06-2019 13:40,20.9,0,9.55546,202.5,22.8727
06-06-2019 13:50,21.09,0,10.0584,180,24.462
06-06-2019 14:00,20.82,0,10.8429,157.5,21.5853
06-06-2019 14:10,20.91,0,12.2913,180,30.5976
06-06-2019 14:20,20.93,0,12.0097,180,25.1862
06-06-2019 14:30,21.46,0,9.89744,180,22.4905
06-06-2019 14:40,21.83,0,9.91756,157.5,25.4879
06-06-2019 14:50,21.6,0,9.53534,157.5,24.0596
06-06-2019 15:00,21.57,0,10.8027,157.5,25.5483
06-06-2019 15:10,21.29,0,8.30822,180,20.1168
06-06-2019 15:20,21.07,0,9.19336,157.5,22.8929
06-06-2019 15:30,20.64,0,8.69044,135,19.2115
06-06-2019 15:40,20.22,0,9.57557,135,33.6956
06-06-2019 15:50,19.69,0,9.33417,135,24.5827
06-06-2019 16:00,18.78,0,10.5814,157.5,26.1719
06-06-2019 16:10,17.88,0,11.6476,157.5,23.9389
06-06-2019 16:20,16.92,0,13.4782,157.5,27.4996
06-06-2019 16:30,16.39,0,8.97207,180,25.3672
06-06-2019 16:40,16.09,0,9.87732,157.5,10.4808
06-06-2019 16:50,15.8,0,9.59569,157.5,24.2407
06-06-2019 17:00,15.54,0,10.7423,180,28.4853
06-06-2019 17:10,15.39,0,7.58401,180,22.752
06-06-2019 17:20,15.12,0,10.4406,180,26.6145
06-06-2019 17:30,14.92,0,9.51522,157.5,22.0077
06-06-2019 17:40,14.7,0,8.58985,157.5,23.2348
06-06-2019 17:50,14.47,0,8.18752,180,24.3413
06-06-2019 18:00,14.29,0,7.62425,180,18.5879
06-06-2019 18:10,14.17,0,6.79946,202.5,15.9325
06-06-2019 18:20,14.1,0,8.38869,157.5,15.1077
06-06-2019 18:30,14.08,0,8.8916,157.5,18.8896
06-06-2019 18:40,14.08,0,8.99219,157.5,27.4594
06-06-2019 18:50,14.07,0,6.11549,180,17.4613
06-06-2019 19:00,14.07,0,7.86565,180,19.6943
06-06-2019 19:10,14.07,0,7.00063,180,18.2258
06-06-2019 19:20,14.07,0,7.88577,180,16.2946
06-06-2019 19:30,14.1,0,9.07265,202.5,22.6716
06-06-2019 19:40,14.1,0,7.76507,180,23.6171
06-06-2019 19:50,14.07,0,7.10121,180,24.7838
06-06-2019 20:00,14.08,0,6.63853,180,20.0363
06-06-2019 20:10,14.11,0,7.74495,180,20.5794
06-06-2019 20:20,14.15,0,8.4088,180,22.9733
06-06-2019 20:30,14.18,0,8.2881,180,21.5048
06-06-2019 20:40,14.14,0,7.38285,202.5,18.4672
06-06-2019 20:50,14.17,0,7.62425,202.5,16.375
06-06-2019 21:00,14.07,0,9.47499,202.5,19.4529
06-06-2019 21:10,14,0,9.29394,225,18.7488
06-06-2019 21:20,13.97,0,9.05254,225,18.4269
06-06-2019 21:30,13.88,0,8.12717,225,16.4957
06-06-2019 21:40,13.78,0,7.48343,225,19.3523
06-06-2019 21:50,13.85,0,7.88577,225,17.0389
06-06-2019 22:00,13.98,0,9.51522,202.5,18.9701
06-06-2019 22:10,14.04,0,9.21347,225,19.5736
06-06-2019 22:20,14.11,0,6.65864,202.5,17.3205
06-06-2019 22:30,14.14,0,6.39713,202.5,17.8838
06-06-2019 22:40,14.18,0,6.69888,180,19.3322
06-06-2019 22:50,14.15,0,7.02075,180,20.4587
06-06-2019 23:00,14.12,0,8.32833,180,22.8124
06-06-2019 23:10,14.06,0,10.0986,180,30.4568
06-06-2019 23:20,13.97,0,8.4088,180,15.6106
06-06-2019 23:30,13.89,0,11.2855,180,32.5891
06-06-2019 23:40,13.79,0,7.96623,202.5,21.0824
06-06-2019 23:50,13.7,0,7.26215,180,23.9188
07-06-2019 00:00,13.64,0,9.39452,180,26.5742
07-06-2019 00:10,13.65,0,13.2167,180,33.2731
07-06-2019 00:20,13.64,0,11.4867,180,26.3328
07-06-2019 00:30,13.6,0,11.7482,202.5,30.678
07-06-2019 00:40,13.6,0,11.6878,202.5,31.3419
07-06-2019 00:50,13.6,0,18.0045,202.5,41.8428
07-06-2019 01:00,13.57,0,18.6683,202.5,52.8467
07-06-2019 01:10,13.55,0,17.2803,202.5,37.4172
07-06-2019 01:20,13.51,0,14.7657,202.5,32.5891
07-06-2019 01:30,13.5,0,13.4782,202.5,31.4827
07-06-2019 01:40,13.53,0,15.3893,202.5,34.6612
07-06-2019 01:50,13.61,0,17.401,202.5,41.2393
07-06-2019 02:00,13.68,0,16.536,202.5,61.3762
07-06-2019 02:10,13.66,0,18.608,202.5,61.3762
07-06-2019 02:20,13.53,0,18.4068,202.5,36.0291
07-06-2019 02:30,13.5,0,15.3692,202.5,33.6956
07-06-2019 02:40,13.59,0,16.9987,202.5,35.9084
07-06-2019 02:50,13.57,0,19.3322,225,41.4807
07-06-2019 03:00,13.43,0,19.473,202.5,45.7857
07-06-2019 03:10,13.35,0,20.5392,202.5,45.0414
07-06-2019 03:20,13.22,0,18.2459,202.5,40.2536
07-06-2019 03:30,13.12,0,17.8234,225,36.009
07-06-2019 03:40,12.96,0,16.6969,225,33.1725
07-06-2019 03:50,12.78,0,15.2686,202.5,32.1667
07-06-2019 04:00,12.73,0,17.7832,225,41.4606
07-06-2019 04:10,12.5,0,15.329,225,30.5372
07-06-2019 04:20,12.21,0,13.5386,225,24.2407
07-06-2019 04:30,11.93,0,13.2167,225,24.1602
07-06-2019 04:40,11.63,0,11.6476,225,18.5879
07-06-2019 04:50,11.42,0,11.7079,225,22.5911
07-06-2019 05:00,11.17,0,11.4464,225,23.2348
07-06-2019 05:10,10.99,0,11.6878,225,26.4535
07-06-2019 05:20,10.78,0,10.2797,225,20.5392
07-06-2019 05:30,10.65,0,10.5412,225,17.9441
07-06-2019 05:40,10.48,0,9.23359,225,18.6482
07-06-2019 05:50,10.21,0,8.26798,225,15.8922
07-06-2019 06:00,10.18,0,9.69627,225,17.1395
07-06-2019 06:10,10.06,0,7.4432,225,14.7053
07-06-2019 06:20,9.94,0,7.72483,202.5,15.4497
07-06-2019 06:30,9.68,0,7.18168,225,15.329
07-06-2019 06:40,9.6,0,8.56974,225,17.3406
07-06-2019 06:50,9.58,0,8.32833,225,18.0447
07-06-2019 07:00,9.28,0,5.97467,225,10.6015
07-06-2019 07:10,9.06,0,5.79362,225,11.2251
07-06-2019 07:20,8.94,0,6.15573,225,11.4665
07-06-2019 07:30,8.94,0,5.79362,225,12.3919
07-06-2019 07:40,8.55,0,2.37378,225,4.24463
07-06-2019 07:50,8.1,0,2.37378,225,6.07526
07-06-2019 08:00,7.83,0,2.93705,225,8.73067
07-06-2019 08:10,7.47,0,2.07203,225,7.06098
07-06-2019 08:20,7.27,0,2.09214,225,6.17584
07-06-2019 08:30,7.06,0,1.50876,225,1.50876
07-06-2019 08:40,7.19,0,1.0863,225,3.33938
07-06-2019 08:50,8.29,0,1.58922,225,5.85397
07-06-2019 09:00,9.53,0,1.68981,225,6.63853
07-06-2019 09:10,10.6,0,1.83062,225,5.37117
07-06-2019 09:20,11.51,0,2.65541,225,6.73911
07-06-2019 09:30,12.52,0,1.56911,225,1.56911
07-06-2019 09:40,13.37,0,1.50876,225,1.64957
07-06-2019 09:50,13.98,0,2.81634,225,3.41985
07-06-2019 10:00,14.43,0,5.00907,225,11.4464
07-06-2019 10:10,14.91,0,5.97467,225,12.412
07-06-2019 10:20,15.2,0,7.84553,202.5,16.9584
07-06-2019 10:30,15.48,0,9.11289,225,20.338
07-06-2019 10:40,16.06,0,9.25371,225,19.4328
07-06-2019 10:50,16.22,0,11.205,202.5,21.887
07-06-2019 11:00,16.76,0,8.50939,202.5,20.4386
07-06-2019 11:10,16.9,0,9.73651,225,20.68
07-06-2019 11:20,17.27,0,7.72483,202.5,19.4127
07-06-2019 11:30,18.11,0,6.92016,180,15.6106
07-06-2019 11:40,18.7,0,7.22191,202.5,14.0415
07-06-2019 11:50,19.06,0,7.62425,180,16.3549
07-06-2019 12:00,19.26,0,5.97467,202.5,15.1077
07-06-2019 12:10,19.48,0,8.42892,180,19.6138
07-06-2019 12:20,19.75,0,8.18752,180,15.8118
07-06-2019 12:30,20.17,0,6.69888,180,16.5159
07-06-2019 12:40,21.23,0,5.47176,135,12.4724
07-06-2019 12:50,21.15,0,7.02075,157.5,16.8578
07-06-2019 13:00,21.56,0,5.43152,157.5,11.4665
07-06-2019 13:10,21.69,0,6.75923,180,13.3776
07-06-2019 13:20,22.13,0,5.37117,180,13.2771
07-06-2019 13:30,22.14,0,6.17584,112.5,15.1479
07-06-2019 13:40,22.63,0,4.0837,157.5,9.71639
07-06-2019 13:50,22.63,0,3.80207,157.5,9.83709
07-06-2019 14:00,22.38,0,7.4432,157.5,15.0473
07-06-2019 14:10,22.77,0,7.24203,112.5,16.8578
07-06-2019 14:20,23.36,0,4.14405,112.5,11.2251
07-06-2019 14:30,22.91,0,4.38545,90,9.39452
07-06-2019 14:40,23.49,0,4.04347,112.5,4.04347
07-06-2019 14:50,23.9,0,3.31926,135,6.19596
07-06-2019 15:00,24,0,5.41141,112.5,16.4957
07-06-2019 15:10,23.72,0,5.19012,112.5,5.91432
07-06-2019 15:20,23.5,0,4.86825,135,10.7826
07-06-2019 15:30,23.13,0,5.95456,135,5.95456
07-06-2019 15:40,22.3,0,6.09538,45,14.4639
07-06-2019 15:50,22.2,0,7.2018,90,21.8468
07-06-2019 16:00,21.75,0,7.04086,112.5,15.7112
07-06-2019 16:10,22.17,0,4.52627,112.5,5.73327
07-06-2019 16:20,21.92,0,6.39713,45,14.7657
07-06-2019 16:30,21.27,0,7.48343,67.5,18.4269
07-06-2019 16:40,21.06,0,6.41724,45,12.4724
07-06-2019 16:50,21.14,0,4.98895,45,10.8832
07-06-2019 17:00,21.03,0,6.37701,90,11.3861
